"log2FoldChange"	"padj"
"ENSG00000134780"	2.90257654851896	0.00242327914919036
"ENSG00000110484"	22.3053031281971	7.83602737829016e-09
"ENSG00000167771"	2.14068462777202	0.0433566820026597
"ENSG00000171219"	2.37722951367804	0.0378956468134052
"ENSG00000173898"	1.70743345950997	0.0143761096245688
"ENSG00000235855"	21.2172683537773	2.75528528773601e-08
"ENSG00000255554"	20.1340930832348	1.47158331479695e-07
"ENSG00000204571"	5.23248121676749	0.0240066814435202
"ENSG00000186642"	4.32777598572615	0.0296022856052458
"ENSG00000166391"	22.9226444581676	5.14879900974307e-09
"ENSG00000254471"	21.4394341540671	2.05284715264158e-08
"ENSG00000179071"	7.51930267464258	0.00499211430987155
"ENSG00000137501"	3.72957481462094	0.0292472207927205
"ENSG00000255540"	20.414347740388	9.06689475445134e-08
"ENSG00000234376"	19.6709827310015	3.20515244949501e-07
"ENSG00000168930"	22.2371225621112	8.45634563804679e-09
"ENSG00000189253"	21.9355696475672	1.18696252335643e-08
"ENSG00000254785"	20.9768754612536	3.74952001589523e-08
"ENSG00000255009"	20.1153742307202	1.5187659464148e-07
"ENSG00000255070"	21.3419524341155	2.28772017263011e-08
"ENSG00000255855"	19.8321259084678	2.42734724224853e-07
"ENSG00000254939"	22.4981329988328	6.22769086765689e-09
"ENSG00000110318"	2.9984632907573	0.0458624529708036
"ENSG00000137673"	22.8654086724582	5.2755260196566e-09
"ENSG00000137675"	24.0536311993914	2.81085754593679e-09
"ENSG00000118113"	24.2385365592154	2.43138637348089e-09
"ENSG00000149968"	23.8112276912925	3.33222235197062e-09
"ENSG00000152578"	5.23701481384957	0.0475226602012179
"ENSG00000152402"	3.97528248828683	0.0470158273085043
"ENSG00000166323"	3.8726436335028	0.0374396268309144
"ENSG00000137710"	1.9289444841135	0.000114663945305537
"ENSG00000149294"	4.43951336619208	0.023450196843852
"ENSG00000256091"	7.25879926339083	0.0345177914913411
"ENSG00000095110"	6.30038334162094	0.0345202188499075
"ENSG00000110243"	21.9292306553527	1.19804108334872e-08
"ENSG00000110244"	21.595820271685	1.74504555397067e-08
"ENSG00000177098"	5.60253223110473	0.00194020527153867
"ENSG00000149575"	4.83444755075521	0.0354136378570167
"ENSG00000149582"	1.58978073834014	0.0456156225997076
"ENSG00000186174"	2.37396812670931	0.0143342282180172
"ENSG00000036672"	2.70613122924298	0.0296022856052458
"ENSG00000137699"	5.59585298964655	0.021100507356948
"ENSG00000109927"	4.52887546088935	0.0232424973344346
"ENSG00000255248"	2.14451227475686	0.0461102019716978
"ENSG00000254572"	20.8230902007174	4.61437956295844e-08
"ENSG00000166257"	4.21265138907755	4.2970445721595e-05
"ENSG00000221931"	21.6093137072138	1.72470274257356e-08
"ENSG00000196099"	21.3523139749389	2.25208488981708e-08
"ENSG00000181518"	21.6253671048221	1.69112093896398e-08
"ENSG00000181499"	22.0498538125764	1.06433597343424e-08
"ENSG00000196248"	21.5656698154966	1.80952854952955e-08
"ENSG00000236981"	22.2549252564935	8.27269200010291e-09
"ENSG00000234560"	21.4318206294314	2.05284715264158e-08
"ENSG00000182634"	22.022745588394	1.07495366299855e-08
"ENSG00000196341"	21.3844681211338	2.17470281578745e-08
"ENSG00000279116"	20.9946365140442	3.65145623587137e-08
"ENSG00000284680"	21.2108564338132	2.77845299089553e-08
"ENSG00000284609"	20.9459118647241	3.90444984286536e-08
"ENSG00000280090"	21.2705934500676	2.53950818745439e-08
"ENSG00000197125"	21.7717213605388	1.41062320406749e-08
"ENSG00000170953"	21.3551337161595	2.24789327344405e-08
"ENSG00000154133"	4.40862192489794	0.0180918994032336
"ENSG00000171053"	22.4761261898861	6.2964472562723e-09
"ENSG00000064309"	3.22830589775881	0.0433566820026597
"ENSG00000134909"	1.67971550327698	0.010086585450061
"ENSG00000166118"	21.2782153066727	2.46731244092641e-08
"ENSG00000236420"	21.1224711090684	3.11365707610566e-08
"ENSG00000151468"	1.98922826001933	8.25946221252006e-08
"ENSG00000107611"	3.07317427293024	0.0440145242450205
"ENSG00000260314"	4.2709508716686	0.0364022998646692
"ENSG00000234813"	21.1709149506702	2.91313592457554e-08
"ENSG00000231009"	21.8897850068279	1.23415501510403e-08
"ENSG00000243660"	-1.15279714257667	0.0451320020739716
"ENSG00000263761"	22.5274787738096	6.16875370170343e-09
"ENSG00000265203"	8.32361827188583	0.0214485842315255
"ENSG00000265190"	6.80554642517638	0.0285963649087472
"ENSG00000165633"	5.87667191488048	0.00824597361146237
"ENSG00000197444"	2.0632277969978	0.0209982501877546
"ENSG00000213667"	4.73073238735972	0.0312433702764295
"ENSG00000227972"	22.0118539246469	5.71015747734128e-09
"ENSG00000165471"	22.8317363015051	5.35844183615495e-09
"ENSG00000151150"	4.96896986257126	0.0280199370643152
"ENSG00000183346"	3.72668024929182	0.00363124489767597
"ENSG00000122862"	-3.34605488878079	0.00638035757831904
"ENSG00000151208"	2.38903439427771	0.0400250483951579
"ENSG00000214584"	9.14263772009964	0.000999090059177283
"ENSG00000151224"	4.65917285891587	0.042938444939233
"ENSG00000226466"	21.2751065094509	2.5342864067429e-08
"ENSG00000204033"	21.4842685966019	1.99399032064931e-08
"ENSG00000182771"	3.41764313256829	0.0329977297431945
"ENSG00000122375"	6.82697926874897	0.00619962802015571
"ENSG00000204022"	6.30755831571099	0.0409605379343322
"ENSG00000182333"	21.5805516240916	1.7603064865593e-08
"ENSG00000228759"	21.0626025883923	3.35280612744049e-08
"ENSG00000108242"	22.0764986046681	1.0386339427754e-08
"ENSG00000119913"	5.79918262520335	0.00491833874280293
"ENSG00000169129"	4.40405845340155	0.0412583477084128
"ENSG00000187021"	6.28376154480561	0.0300653225417514
"ENSG00000119973"	21.5552962712909	1.82969577018279e-08
"ENSG00000203795"	22.6192115157953	5.73458378291496e-09
"ENSG00000171798"	1.96351823528829	0.0380772197108436
"ENSG00000111181"	4.44652136665519	0.00949358817620446
"ENSG00000256356"	4.53122177242977	0.0155749462320732
"ENSG00000111664"	4.25652097371408	0.033586672600665
"ENSG00000196946"	22.5775363455515	5.83258891957397e-09
"ENSG00000255967"	3.64954354943531	0.00998799762805537
"ENSG00000126838"	5.72937074178391	0.0161195115046897
"ENSG00000121377"	22.4417393621986	6.54449083404349e-09
"ENSG00000121314"	22.1551229508673	5.4646478433304e-09
"ENSG00000121381"	21.4076811163871	2.1334086668961e-08
"ENSG00000186136"	21.484897509081	1.99399032064931e-08
"ENSG00000197870"	22.2943910918008	7.88787745575647e-09
"ENSG00000177938"	21.5316216443346	1.8701482507604e-08
"ENSG00000004700"	2.11228050979415	0.00739288404349081
"ENSG00000069431"	5.40084627452982	0.0447446608713444
"ENSG00000255627"	19.8544284257437	2.34109933109813e-07
"ENSG00000233381"	5.75401669350404	0.0437088988434443
"ENSG00000165966"	4.81257248711163	0.0237783578452028
"ENSG00000257813"	22.1648655951841	9.18218958292950e-09
"ENSG00000086159"	6.52629318153836	0.0209747300035656
"ENSG00000167612"	22.4251954067695	6.62004206681133e-09
"ENSG00000170523"	22.9459126595822	5.14879900974307e-09
"ENSG00000161849"	21.279161512645	2.52086341142301e-08
"ENSG00000161850"	21.5994332264347	1.73845628877261e-08
"ENSG00000170454"	23.5159808248546	4.51320178072864e-09
"ENSG00000205420"	23.6405312233168	4.16737536963851e-09
"ENSG00000170486"	23.8133458497867	3.33222235197062e-09
"ENSG00000257402"	19.5669197408014	3.78440307147656e-07
"ENSG00000185069"	23.8700252951906	3.21872067937577e-09
"ENSG00000170477"	23.188290523837	4.9192359369942e-09
"ENSG00000123407"	21.082724969348	3.26650971252384e-08
"ENSG00000135413"	23.2585302743991	4.78148815987686e-09
"ENSG00000270858"	21.0518821717555	3.37892736627989e-08
"ENSG00000123307"	21.8602135336762	1.27351115817855e-08
"ENSG00000257350"	8.81519972630946	0.0404117796651898
"ENSG00000179919"	22.7182693071098	5.4646478433304e-09
"ENSG00000197706"	20.7427748126149	5.17822608737346e-08
"ENSG00000188324"	21.738638709507	1.48649783408927e-08
"ENSG00000205330"	21.7026156583958	1.55202935044703e-08
"ENSG00000205329"	22.4582520947876	6.44011473256342e-09
"ENSG00000187857"	21.9429910140617	1.17764843540002e-08
"ENSG00000205328"	20.632669014871	6.24170612516942e-08
"ENSG00000185821"	22.0404548769698	1.06433597343424e-08
"ENSG00000175398"	21.9050172592357	1.215891395716e-08
"ENSG00000111087"	5.05406140035223	0.0253414911378116
"ENSG00000257308"	21.2818878241258	2.51243478679238e-08
"ENSG00000250517"	21.0243822848345	3.49942419914412e-08
"ENSG00000127329"	3.34421193376746	0.0259932564405107
"ENSG00000153233"	4.40625834332066	0.0347712017998875
"ENSG00000257872"	21.8757969062174	1.25744314574343e-08
"ENSG00000165899"	6.45118741102448	0.0104246145853076
"ENSG00000111046"	22.3371206552967	7.56233495213748e-09
"ENSG00000111049"	20.745551556251	5.15973028244593e-08
"ENSG00000111058"	3.90762708167565	0.000933463668282575
"ENSG00000133640"	3.83153507508006	0.047163769885596
"ENSG00000133636"	20.7519973913475	5.11481702121196e-08
"ENSG00000197651"	22.4779873144155	6.2964472562723e-09
"ENSG00000139330"	22.702153580685	5.4646478433304e-09
"ENSG00000258357"	3.5346169107343	0.0140410353172523
"ENSG00000257580"	21.0315872342648	3.46418291649467e-08
"ENSG00000151572"	5.13266765739212	0.0252010211505124
"ENSG00000256870"	9.15000856375351	0.0314465305258032
"ENSG00000171759"	5.8498061153013	0.0280199370643152
"ENSG00000111727"	2.15720177375127	0.034267966298638
"ENSG00000257611"	22.9633174890069	5.14879900974307e-09
"ENSG00000151148"	1.06474746576043	0.0433007933865989
"ENSG00000258244"	20.8626886851447	4.35416693939854e-08
"ENSG00000123066"	1.15305173381208	0.000464520058369362
"ENSG00000170890"	4.78885653726211	0.0256147447228672
"ENSG00000111450"	1.41952474817181	0.00791012348542312
"ENSG00000279924"	23.5515408943121	4.50363523441838e-09
"ENSG00000235500"	9.2359601687846	0.0087264415299771
"ENSG00000237164"	7.84513914924249	0.0163849276315476
"ENSG00000225585"	21.0770558837824	3.29042081070488e-08
"ENSG00000226507"	21.7015069464003	1.55202935044703e-08
"ENSG00000127863"	3.37239266420712	0.0293900676756632
"ENSG00000180730"	5.28692869839483	0.0406350926904512
"ENSG00000132975"	22.5132351281281	6.18320980159162e-09
"ENSG00000133121"	2.3934202299534	0.0250637396147123
"ENSG00000172915"	3.92609317320738	0.0200489207640586
"ENSG00000133101"	5.86320768891982	0.0120145959618398
"ENSG00000133107"	5.31207929638387	0.0433811420545511
"ENSG00000150893"	5.68091972055317	0.00831950543659009
"ENSG00000120685"	0.990937318165801	0.0212546308547652
"ENSG00000234655"	19.1235404206577	7.91045458209444e-07
"ENSG00000179630"	3.99403044762878	0.0065882529216264
"ENSG00000151778"	3.72501302686927	0.0350262123477539
"ENSG00000181358"	20.8494968253878	4.40802656878617e-08
"ENSG00000123191"	2.99110663876994	0.0289849309018457
"ENSG00000136099"	7.6049886327853	0.00764803369401318
"ENSG00000228611"	20.0912263814336	1.56981013401852e-07
"ENSG00000214335"	21.8649458598009	1.27042479968383e-08
"ENSG00000238213"	20.1199851109773	3.58990301260372e-08
"ENSG00000214249"	22.8454357419996	5.2927929303495e-09
"ENSG00000136153"	2.81438497578539	0.0374396268309144
"ENSG00000136155"	8.31946636190722	0.0410076378860636
"ENSG00000165300"	6.7132605382164	0.0275157418479808
"ENSG00000232204"	20.9596553452148	3.82435372963409e-08
"ENSG00000225530"	22.2901223377847	7.92452281930787e-09
"ENSG00000215418"	21.1870138075718	2.85589200165027e-08
"ENSG00000235879"	19.0998263644465	8.19585013597358e-07
"ENSG00000134874"	2.98589179757393	0.0497348195386026
"ENSG00000233662"	20.8383325493847	4.50713700288734e-08
"ENSG00000043355"	21.5851493323358	1.75949468830385e-08
"ENSG00000041515"	5.29383065325848	0.00433223952419704
"ENSG00000227105"	5.08263347397521	0.0320495170291829
"ENSG00000186009"	5.47631773672664	0.0116430307892735
"ENSG00000257115"	21.0197428451506	3.49953590100168e-08
"ENSG00000257635"	21.9808221721426	1.12249168451589e-08
"ENSG00000277367"	20.8561610060493	4.3940466526318e-08
"ENSG00000196143"	23.3031846996457	4.78148815987686e-09
"ENSG00000258453"	21.9089740947435	1.215891395716e-08
"ENSG00000176281"	23.1034691965396	4.94450496499657e-09
"ENSG00000155249"	23.2682082493051	4.78148815987686e-09
"ENSG00000169488"	21.0101564895693	3.55561704138181e-08
"ENSG00000169484"	21.8979273292163	1.22158091671762e-08
"ENSG00000176253"	21.7103374637082	1.54287859356059e-08
"ENSG00000176246"	22.6041141091901	5.77361662339149e-09
"ENSG00000176230"	22.8648121062132	5.2755260196566e-09
"ENSG00000176219"	22.3121873378723	5.4646478433304e-09
"ENSG00000176198"	22.4870190814978	6.24086408623956e-09
"ENSG00000188655"	22.2213085453318	8.61430767273771e-09
"ENSG00000181552"	19.5353507181226	3.97358994581959e-07
"ENSG00000165795"	1.56220979802152	0.0239512357714164
"ENSG00000169327"	21.3036047209035	2.29177252211858e-08
"ENSG00000165821"	4.22042784288357	0.00012157864596591
"ENSG00000255582"	21.8324599095741	1.31733846680363e-08
"ENSG00000256350"	19.4100098344215	4.90497096573367e-07
"ENSG00000240954"	20.1664756723671	1.37898270822599e-07
"ENSG00000166090"	22.5736489910157	5.4646478433304e-09
"ENSG00000166091"	4.65631764344237	0.0119627075650316
"ENSG00000092054"	4.91878651162016	0.0415854295085056
"ENSG00000092051"	2.7611563151683	0.0140900379123645
"ENSG00000186648"	4.49493894818217	0.0200489207640586
"ENSG00000139910"	3.75533113820435	0.0475226602012179
"ENSG00000129514"	22.6668776263166	5.4646478433304e-09
"ENSG00000259000"	8.26799741333405	0.0299332910910726
"ENSG00000165496"	21.2434388224063	2.64302942300138e-08
"ENSG00000258491"	21.9129635979683	1.215891395716e-08
"ENSG00000100505"	4.56447283970761	0.0351100151051614
"ENSG00000165617"	4.14655697664719	0.0184413299905494
"ENSG00000258778"	21.6818409928244	1.56600445764691e-08
"ENSG00000259010"	6.21513459220433	0.0447977961539172
"ENSG00000270975"	21.5596147640835	1.82257403825996e-08
"ENSG00000235812"	21.6321627746948	1.68468740240469e-08
"ENSG00000165553"	21.8232634915548	6.59178726531417e-09
"ENSG00000258990"	21.0577558883707	3.37233891814994e-08
"ENSG00000175785"	3.26800532904253	0.00284430688051229
"ENSG00000140067"	21.0021462142072	3.6070031644639e-08
"ENSG00000140093"	23.287115500463	4.78148815987686e-09
"ENSG00000133937"	5.84824367394097	0.0053669253776676
"ENSG00000207742"	21.271706728545	2.53854657578006e-08
"ENSG00000208004"	21.064721882251	3.34993311594257e-08
"ENSG00000207978"	20.7926900266223	4.82249327193712e-08
"ENSG00000207961"	20.7681334844016	5.00629191898641e-08
"ENSG00000066735"	2.45761434421465	0.0126990626095163
"ENSG00000181984"	20.8695056680359	4.2838884906787e-08
"ENSG00000230031"	21.6443750962677	1.65712583470155e-08
"ENSG00000270831"	21.7764766751088	1.40802150888548e-08
"ENSG00000233917"	21.116458881172	3.14301184778791e-08
"ENSG00000254585"	2.67720530947781	0.0368096681405482
"ENSG00000153684"	21.0882216323118	3.24378112603673e-08
"ENSG00000260844"	19.4337057772565	4.72118731249243e-07
"ENSG00000223518"	22.6010364533365	5.77361662339149e-09
"ENSG00000270304"	6.88435041699576	0.0396864099816627
"ENSG00000137801"	5.03768990782861	0.024287679263894
"ENSG00000166073"	3.35833269093364	0.0289783267210934
"ENSG00000137843"	2.2769103874324	0.0295028653016448
"ENSG00000140279"	6.0624597805007	0.0344957754870735
"ENSG00000140274"	22.7054053270736	5.4646478433304e-09
"ENSG00000140254"	5.75365509966914	0.009911199854939
"ENSG00000074803"	4.90232308833119	0.0461885641391654
"ENSG00000138600"	-0.558238071194957	0.00426588295597125
"ENSG00000104112"	4.13131882559541	0.0141436814897904
"ENSG00000166415"	5.51188360656295	0.0314465305258032
"ENSG00000069869"	2.43058610399576	0.034592865451977
"ENSG00000138587"	3.04563903520685	0.0460919071290538
"ENSG00000259601"	21.4445175135755	2.0510670593735e-08
"ENSG00000260062"	21.1467627393962	3.00638717768792e-08
"ENSG00000138615"	4.79320904127911	0.0488362592725548
"ENSG00000258484"	-1.10743702898661	0.0314155921933238
"ENSG00000167195"	21.6738034039809	1.57534308276416e-08
"ENSG00000260776"	6.10725101238363	0.00195328626252781
"ENSG00000166426"	8.33984696968599	0.0427460642157099
"ENSG00000156218"	4.02437448688706	0.0442001428420789
"ENSG00000184206"	4.47817568153326	0.0161195115046897
"ENSG00000140526"	1.3073970156006	0.014625711462163
"ENSG00000140575"	1.34019640884963	0.0436595078015675
"ENSG00000140557"	5.60499875503367	0.0185151014412757
"ENSG00000258647"	-3.37493214278554	1.01968986896118e-06
"ENSG00000185594"	21.972795422129	1.13062010443905e-08
"ENSG00000184140"	22.5175056312947	6.18320980159162e-09
"ENSG00000182854"	22.9299070372775	5.14879900974307e-09
"ENSG00000257109"	21.1092878159041	3.17475885602715e-08
"ENSG00000177693"	22.8100178432258	5.4646478433304e-09
"ENSG00000172236"	21.0457247123846	3.39517096914992e-08
"ENSG00000007516"	2.97617230712885	0.0314465305258032
"ENSG00000167972"	2.15561760425106	0.0433811420545511
"ENSG00000262185"	-1.42890027192378	0.0211869490707152
"ENSG00000162104"	1.11817034385856	0.0273839196315289
"ENSG00000255277"	5.08987255454079	0.0257657579192418
"ENSG00000103226"	3.32266816961824	0.0262302288826531
"ENSG00000169347"	24.2865950020692	2.43138637348089e-09
"ENSG00000260762"	23.3489239988341	4.78148815987686e-09
"ENSG00000103316"	4.90447440335972	0.000212680958180751
"ENSG00000288632"	-2.48773990010539	0.00101476193509882
"ENSG00000260911"	-2.34717208416778	0.0295418650500558
"ENSG00000103449"	5.80402419426112	4.64409265948591e-08
"ENSG00000285367"	4.12952717593044	0.0281967659312166
"ENSG00000103460"	4.6961979786135	0.0175380919237657
"ENSG00000140718"	0.486403390503308	0.0489105700551936
"ENSG00000198848"	5.88351468187734	0.0341627278521277
"ENSG00000087258"	2.08174418053543	0.0278766125355331
"ENSG00000261151"	21.1116295764161	3.16610361833612e-08
"ENSG00000157423"	4.85957273724909	0.0273839196315289
"ENSG00000263232"	6.73059956739583	0.0209982501877546
"ENSG00000103187"	-2.28168702711962	0.0244599453954499
"ENSG00000141252"	-1.09996857059233	0.0293900676756632
"ENSG00000262628"	21.471254264018	2.01517138611222e-08
"ENSG00000183024"	22.0413422397041	1.06433597343424e-08
"ENSG00000172150"	22.597959245044	5.77361662339149e-09
"ENSG00000255095"	21.0964765782819	3.20489158756185e-08
"ENSG00000262106"	21.380023399567	2.17488528747784e-08
"ENSG00000180016"	22.3997909865047	6.86034013384003e-09
"ENSG00000127780"	22.2345050080253	8.45634563804679e-09
"ENSG00000179314"	3.14019610984613	0.000741823722937271
"ENSG00000129244"	2.33028321683382	0.00064998195488085
"ENSG00000205325"	21.9751575786072	1.12867327741401e-08
"ENSG00000227018"	7.55468356334208	0.0236256813419122
"ENSG00000266302"	-6.81921522181982	2.55184564930734e-05
"ENSG00000141127"	-0.796392863265026	0.00030301178253199
"ENSG00000108602"	5.34968202295231	0.0197804682209772
"ENSG00000229586"	9.61331196686456	0.00746841403783191
"ENSG00000265041"	21.5026328187407	1.94275285232044e-08
"ENSG00000287721"	-1.97527637135115	0.00788044662000989
"ENSG00000004139"	1.98430634911779	0.015081239983099
"ENSG00000108255"	8.10015663706895	0.0223146437539286
"ENSG00000231870"	20.458543221719	8.41833024489697e-08
"ENSG00000265743"	-4.45961499533245	0.0251810316109922
"ENSG00000275152"	22.5469277122342	6.0971312601552e-09
"ENSG00000275954"	21.9244740612595	7.9529492460754e-09
"ENSG00000167916"	23.3609503826297	4.78148815987686e-09
"ENSG00000186393"	23.4909449960776	4.64185156852795e-09
"ENSG00000171446"	7.51285242136088	0.0235613223890348
"ENSG00000173908"	23.138491242533	4.9192359369942e-09
"ENSG00000187242"	9.0411704178487	0.0364219887783426
"ENSG00000212899"	21.5939879469817	1.74650343759371e-08
"ENSG00000212900"	21.8053120779715	1.36617787858709e-08
"ENSG00000240871"	20.8805035113927	4.23900181834107e-08
"ENSG00000212722"	21.0057808329737	3.59383747208451e-08
"ENSG00000212721"	20.8998460059608	4.12701204119684e-08
"ENSG00000213416"	21.2521691939176	2.60944865084903e-08
"ENSG00000239886"	20.442808553464	8.66138201189065e-08
"ENSG00000204873"	21.5356796819517	1.86334658924861e-08
"ENSG00000187272"	21.6872217100114	1.55735865941146e-08
"ENSG00000006059"	23.3841679354128	4.78148815987686e-09
"ENSG00000126337"	21.5375478644949	2.43138637348089e-09
"ENSG00000184502"	20.9663356323605	3.78922250313781e-08
"ENSG00000108849"	8.62088978414199	0.0442001428420789
"ENSG00000131095"	7.3417589426242	0.00392633407797017
"ENSG00000267121"	-2.38872784491321	0.030541929220341
"ENSG00000262539"	8.00945335565066	0.00312595774531161
"ENSG00000108813"	2.99517984691392	0.0254369406393655
"ENSG00000255713"	22.3765124874763	5.4646478433304e-09
"ENSG00000213218"	22.9934825378294	5.14879900974307e-09
"ENSG00000136487"	22.5248901931026	6.16875370170343e-09
"ENSG00000136488"	22.6207914413753	5.73458378291496e-09
"ENSG00000168646"	1.93400217173996	0.0292394983823268
"ENSG00000266707"	21.099963484793	3.19939209703209e-08
"ENSG00000154262"	5.30370112383246	0.0249487411427897
"ENSG00000123700"	3.62888509035291	0.0390602681717218
"ENSG00000267170"	20.9309839936003	3.97527078865023e-08
"ENSG00000132470"	4.00901941822074	0.0102470920168783
"ENSG00000184557"	-3.02698308716656	0.00117834320034387
"ENSG00000171246"	5.45125819359237	0.00908588899333639
"ENSG00000177143"	20.7829307727711	4.90785041647977e-08
"ENSG00000231824"	21.9958041531563	6.18320980159162e-09
"ENSG00000263716"	21.4703607949746	2.01901073378647e-08
"ENSG00000173482"	1.04944283336253	0.00839032828504632
"ENSG00000266613"	21.5875895677214	1.48169527226212e-08
"ENSG00000168454"	22.0612565264992	1.0572040913969e-08
"ENSG00000154864"	3.26538835737879	0.0184413299905494
"ENSG00000256616"	3.19648262189288	0.0135404487901644
"ENSG00000186481"	3.47950065416573	0.00908588899333639
"ENSG00000265296"	7.24140152090271	0.0271273992743741
"ENSG00000266693"	21.5902309628762	1.74650343759371e-08
"ENSG00000264570"	22.0295565264719	1.07495366299855e-08
"ENSG00000154065"	4.56144736470488	0.0363652572765435
"ENSG00000053747"	5.40183401390656	0.0239512357714164
"ENSG00000198795"	3.7950079067761	0.00173133970987705
"ENSG00000134755"	4.6127658278117	0.0175411295069315
"ENSG00000134757"	23.9414959535058	3.20614085044228e-09
"ENSG00000267497"	22.286376765811	7.9529492460754e-09
"ENSG00000267620"	22.5831056681407	5.52509978506329e-09
"ENSG00000206075"	23.1860302123387	4.9192359369942e-09
"ENSG00000166634"	23.4427364179451	4.65233130239383e-09
"ENSG00000206073"	24.2819735978773	2.43138637348089e-09
"ENSG00000206026"	21.3437029076421	2.28427945215853e-08
"ENSG00000088782"	21.2089494049426	2.78364236693564e-08
"ENSG00000185982"	22.5856279236939	5.79438882756496e-09
"ENSG00000125903"	21.6794628166828	1.56600445764691e-08
"ENSG00000186458"	21.7444922668325	1.4770180436742e-08
"ENSG00000180259"	22.4966350294793	6.22769086765689e-09
"ENSG00000101292"	23.13460783475	4.9192359369942e-09
"ENSG00000215589"	20.9773248727191	3.74952001589523e-08
"ENSG00000234241"	3.23636118733532	0.0413205812428948
"ENSG00000215586"	21.984550302082	1.12119580652423e-08
"ENSG00000101384"	3.02387815212363	0.0200936857178917
"ENSG00000125879"	22.5149928511795	6.18320980159162e-09
"ENSG00000125851"	5.18082384407902	0.00430023595707085
"ENSG00000125816"	6.66085348698731	0.00544134783515736
"ENSG00000173335"	22.4482448295863	6.53990667862778e-09
"ENSG00000100987"	7.08104672470994	0.0173436700725423
"ENSG00000225069"	21.6998554576802	1.55202935044703e-08
"ENSG00000282842"	22.0408374330164	1.06433597343424e-08
"ENSG00000204548"	22.7117264195055	5.4646478433304e-09
"ENSG00000186190"	24.5382861243876	2.43138637348089e-09
"ENSG00000183566"	23.1921661110058	4.9192359369942e-09
"ENSG00000183798"	3.62353149387135	0.0335155823832934
"ENSG00000124233"	22.5085562894698	6.18852951958513e-09
"ENSG00000124157"	9.12764504313253	0.0350163169626059
"ENSG00000124140"	6.05157513919366	0.0049757759057355
"ENSG00000054793"	1.24008211084427	0.0193759632861006
"ENSG00000124089"	21.5309445436034	1.86642332737217e-08
"ENSG00000124237"	21.877918167606	1.25406454285812e-08
"ENSG00000129951"	3.66953284575554	0.044927327317035
"ENSG00000237521"	20.9460445800046	1.55735865941146e-08
"ENSG00000197961"	-1.62175782704374	0.0283965230094569
"ENSG00000267490"	21.177914263271	2.88880267547124e-08
"ENSG00000105613"	3.06505407340143	0.0107661013261888
"ENSG00000185385"	20.7657620169618	5.0021436703795e-08
"ENSG00000198367"	20.8637764243188	4.35064452961999e-08
"ENSG00000127529"	22.7875637869791	5.4646478433304e-09
"ENSG00000074181"	2.57491478818668	0.0159663839252756
"ENSG00000171942"	22.203059182923	8.86963257303425e-09
"ENSG00000171936"	23.2993036949774	4.78148815987686e-09
"ENSG00000269035"	-2.52398943766152	0.0330416512589462
"ENSG00000160161"	4.18652257737804	0.0121324593048178
"ENSG00000269332"	21.0845055169241	3.26086505755406e-08
"ENSG00000105675"	5.09457327993973	0.0120771884762797
"ENSG00000225872"	-2.5826775950145	0.011739994330271
"ENSG00000267041"	-1.63181790088141	0.00307649949535377
"ENSG00000249861"	21.995198025374	1.11209373477265e-08
"ENSG00000197019"	-2.17287473317506	0.00645139627518921
"ENSG00000221878"	24.1991903060363	2.44774832568198e-09
"ENSG00000159905"	3.92979627317774	0.0429842126766932
"ENSG00000105419"	1.9021103939709	0.0136065580485371
"ENSG00000130528"	5.28310850588939	0.0202700091587781
"ENSG00000228567"	21.4319628949792	2.05712620588079e-08
"ENSG00000174677"	21.4666660035187	2.0227766999544e-08
"ENSG00000204595"	8.77083964371929	0.0455023372605689
"ENSG00000207734"	20.3271342179825	1.0571440338429e-07
"ENSG00000207837"	21.1063360568969	3.18056634028506e-08
"ENSG00000207799"	21.1495105707119	3.00085093569542e-08
"ENSG00000207861"	20.8678365934681	4.32519961876301e-08
"ENSG00000207979"	20.7909640681654	4.85037212069001e-08
"ENSG00000167633"	23.8827941380423	3.21872067937577e-09
"ENSG00000179873"	6.92503005293022	0.00592689507537735
"ENSG00000130538"	22.1878162600084	8.97187015876795e-09
"ENSG00000224435"	22.5408055172326	6.09871747614061e-09
"ENSG00000241717"	21.8732157471974	9.16541990726231e-09
"ENSG00000100228"	2.70544819179677	0.0272716608171235
"ENSG00000133519"	2.09204291268504	0.0291140871235836
"ENSG00000224806"	21.6307680002853	1.6858476242564e-08
"ENSG00000224334"	21.3250461114415	2.30943069879727e-08
"ENSG00000100053"	4.65786291816103	0.0347712017998875
"ENSG00000100209"	-0.817040643046878	0.0141325026018463
"ENSG00000128242"	3.51024584219737	0.0340907846945884
"ENSG00000184459"	5.52261834807656	0.0347712017998875
"ENSG00000175329"	22.7647699940461	4.9192359369942e-09
"ENSG00000183569"	3.31300238743721	0.0335155823832934
"ENSG00000159307"	4.56054274928084	0.00427245509855488
"ENSG00000182858"	0.813433850573454	0.0111910411802127
"ENSG00000100312"	3.45886255312408	0.0470158273085043
"ENSG00000278931"	4.41392814955405	0.00590713768055993
"ENSG00000273872"	21.1982268309645	2.82471098147402e-08
"ENSG00000183249"	21.2719124071892	2.53854657578006e-08
"ENSG00000226818"	22.5028474153103	6.22769086765689e-09
"ENSG00000223488"	21.1459019509718	3.00638717768792e-08
"ENSG00000215317"	21.3817817077495	2.17488528747784e-08
"ENSG00000156282"	22.1914318635933	8.9525291634232e-09
